nim,nama,angkatan,prodi,status,kota_asal,tanggal_masuk
2230039,Rep Anggraini,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230040,Cep Wijaya,2022,Sistem Informasi,Cuti,Bandung,2022-08-01
2230041,Lad Anggraini,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230042,Kur Hidayat,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230043,Ces Ramadhan,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230044,Let Lestari,2022,Sistem Informasi,aktif,Yogyakarta,2022-08-01
2230045,Cus Kusuma,2022,Sistem Informasi,Cuti,Jakarta,2022-08-01
2230046,Yes Nugroho,2022,Sistem Informasi,AKTIF,Yogyakarta,2022-08-01
2230047,Con Wulandari,2022,Sistem Informasi,do,Medan,2022-08-01
2230048,Dat Pratama,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230049,Wad Lestari,2022,Sistem Informasi,cuti,Kupang,2022-08-01
2230050,Fok Putra,2022,Sistem Informasi,cuti,Jakarta,2022-08-01
2230051,Aah Anggraini,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230052,Meh Wulandari,2022,Sistem Informasi,do,Surabaya,2022-08-01
2230053,Git Maulana,2022,Sistem Informasi,Cuti,Yogyakarta,2022-08-01
2230054,Yir Lestari,2022,Sistem Informasi,do,Bandung,2022-08-01
2230055,Rih Kusuma,2022,Sistem Informasi,Aktif,Kupang,2022-08-01
2230056,Rab Wijaya,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230057,Cik Ramadhan,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230058,Fim Sari,2022,Sistem Informasi,AKTIF,Makassar,2022-08-01
2230059,Yus Putra,2022,Sistem Informasi,do,Kupang,2022-08-01
2230060,Tel Saputra,2022,Sistem Informasi,AKTIF,Makassar,2022-08-01
2230061,Iaw Nugroho,2022,Sistem Informasi,aktif,Makassar,2022-08-01
2230062,Cas Wijaya,2022,Sistem Informasi,cuti,Medan,2022-08-01
2230063,Iet Lestari,2022,Sistem Informasi,Cuti,,2022-08-01
2230064,Nah Anggraini,2022,Sistem Informasi,aktif,Semarang,2022-08-01
2230065,Ted Lestari,2022,Sistem Informasi,lulus,,2022-08-01
2230066,Eah Wulandari,,Sistem Informasi,Cuti,Jakarta,2022-08-01
2230067,Fes Kusuma,2022,Sistem Informasi,cuti,Medan,2022-08-01
2230068,Iih Ramadhan,2022,Sistem Informasi,do,Semarang,2022-08-01
2230069,Huw Rahmawati,2022,Sistem Informasi,do,Makassar,2022-08-01
2230070,Wur Lestari,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230071,Ken Hidayat,2022,Sistem Informasi,Lulus,Yogyakarta,2022-08-01
2230072,Gis Ramadhan,2022,Sistem Informasi,do,Semarang,2022-08-01
2230073,Kag Hidayat,2022,Sistem Informasi,Cuti,Yogyakarta,2022-08-01
2230074,For Nugroho,2022,Sistem Informasi,do,Kupang,2022-08-01
2230075,Fen Saputra,2022,Sistem Informasi,AKTIF,Makassar,2022-08-01
2230076,Tol Ramadhan,2022,Sistem Informasi,lulus,Makassar,2022-08-01
2230077,Bey Putra,2022,Sistem Informasi,lulus,Kupang,2022-08-01
2230078,Dut Hidayat,2022,Sistem Informasi,lulus,Medan,2022-08-01
2230079,Gaw Firdaus,2022,Sistem Informasi,cuti,Jakarta,2022-08-01
2230080,Cal Nugroho,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230081,Nom Wulandari,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230082,Hom Putra,2022,Sistem Informasi,aktif,Surabaya,2022-08-01
2230083,Cel Lestari,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230084,Hob Sari,2022,Sistem Informasi,aktif,Bandung,2022-08-01
2230085,Mok Nugroho,2022,Sistem Informasi,cuti,Semarang,2022-08-01
2230086,Pup Putra,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230087,Toh Pratama,2022,Sistem Informasi,Lulus,Makassar,2022-08-01
2230088,Nin Sari,2022,Sistem Informasi,do,Surabaya,2022-08-01
2230089,Muk Lestari,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230090,Aol Sari,2022,Sistem Informasi,lulus,Bandung,2022-08-01
2230091,Wuh Saputra,2022,Sistem Informasi,Lulus,Bandung,2022-08-01
2230092,Gay Wijaya,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230093,Dur Maulana,2022,Sistem Informasi,do,Kupang,2022-08-01
2230094,Lep Wulandari,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230095,Iod Putra,,Sistem Informasi,aktif,Yogyakarta,2022-08-01
2230096,Ges Lestari,2022,Sistem Informasi,Aktif,Surabaya,2022-08-01
2230097,Huk Lestari,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230098,Nat Pratama,2022,Sistem Informasi,cuti,Semarang,2022-08-01
2230099,Eeb Hidayat,2022,Sistem Informasi,Aktif,Medan,2022-08-01
2230100,Fiy Maulana,,Sistem Informasi,do,Bandung,2022-08-01
2230101,Ead Lestari,2022,Sistem Informasi,cuti,Kupang,2022-08-01
2230102,Dar Wijaya,2022,Sistem Informasi,AKTIF,Surabaya,2022-08-01
2230103,Huh Nugroho,2022,Sistem Informasi,aktif,Bandung,2022-08-01
2230104,Kir Rahmawati,2022,Sistem Informasi,Lulus,Surabaya,2022-08-01
2230105,Han Maulana,2022,Sistem Informasi,aktif,Surabaya,2022-08-01
2230106,Bur Anggraini,2022,Sistem Informasi,AKTIF,Medan,2022-08-01
2230107,Iel Rahmawati,2022,Sistem Informasi,aktif,Semarang,2022-08-01
2230108,Aem Saputra,2022,Sistem Informasi,cuti,Kupang,2022-08-01
2230109,Yim Pratama,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230110,Tel Ramadhan,2022,Sistem Informasi,do,Makassar,2022-08-01
2230111,Tud Maulana,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230112,Iiy Maulana,2022,Sistem Informasi,cuti,Jakarta,2022-08-01
2230113,Gok Wijaya,2022,Sistem Informasi,aktif,Bandung,2022-08-01
2230114,Bih Wulandari,2022,Sistem Informasi,lulus,Semarang,2022-08-01
2230115,Hay Lestari,2022,Sistem Informasi,Aktif,Medan,2022-08-01
2230116,Buk Wijaya,2022,Sistem Informasi,AKTIF,Semarang,2022-08-01
2230117,Hep Sari,,Sistem Informasi,do,Semarang,2022-08-01
2230118,Cop Maulana,2022,Sistem Informasi,Aktif,Medan,2022-08-01
2230119,Mog Firdaus,2022,Sistem Informasi,Lulus,,2022-08-01
2230120,Sad Nugroho,2022,Sistem Informasi,cuti,Makassar,2022-08-01
2230121,Rom Firdaus,2022,Sistem Informasi,Lulus,Yogyakarta,2022-08-01
2230122,Bar Lestari,2022,Sistem Informasi,cuti,Bandung,2022-08-01
2230123,Fen Rahmawati,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230124,Lip Anggraini,2022,Sistem Informasi,lulus,Medan,2022-08-01
2230125,Ger Putra,2022,Sistem Informasi,do,Semarang,2022-08-01
2230126,How Wijaya,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230127,Der Rahmawati,2022,Sistem Informasi,do,Makassar,2022-08-01
2230128,Yon Kusuma,2022,Sistem Informasi,Lulus,Kupang,2022-08-01
2230129,Tid Lestari,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230130,Buy Hidayat,2022,Sistem Informasi,Lulus,Medan,2022-08-01
2230131,Jil Kusuma,2022,Sistem Informasi,AKTIF,Makassar,2022-08-01
2230132,Mug Ramadhan,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230133,Tos Lestari,2022,Sistem Informasi,cuti,Medan,2022-08-01
2230134,Neg Hidayat,,Sistem Informasi,cuti,Kupang,2022-08-01
2230135,Hok Putra,2022,Sistem Informasi,Cuti,Yogyakarta,2022-08-01
2230136,Eas Kusuma,2022,Sistem Informasi,aktif,Makassar,2022-08-01
2230137,Pin Anggraini,2022,Sistem Informasi,lulus,Surabaya,2022-08-01
2230138,Jew Ramadhan,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230139,Nug Rahmawati,2022,Sistem Informasi,aktif,Bandung,2022-08-01
2230140,Fel Maulana,2022,Sistem Informasi,Lulus,Jakarta,2022-08-01
2230141,Rar Pratama,2022,Sistem Informasi,AKTIF,Bandung,2022-08-01
2230142,Jol Wulandari,2022,Sistem Informasi,lulus,Jakarta,2022-08-01
2230143,Eeb Kusuma,2022,Sistem Informasi,Cuti,Jakarta,2022-08-01
2230144,Hop Sari,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230145,Jub Nugroho,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230146,Len Rahmawati,2022,Sistem Informasi,AKTIF,Bandung,2022-08-01
2230147,Mag Anggraini,2022,Sistem Informasi,do,Semarang,2022-08-01
2230148,Wik Maulana,2022,Sistem Informasi,Aktif,Jakarta,2022-08-01
2230149,Tew Anggraini,2022,Sistem Informasi,do,Semarang,2022-08-01
2230150,Nar Anggraini,2022,Sistem Informasi,aktif,Kupang,2022-08-01
2230151,Dun Kusuma,2022,Sistem Informasi,AKTIF,Medan,2022-08-01
2230152,Dop Saputra,,Sistem Informasi,Lulus,Makassar,2022-08-01
2230153,Cas Firdaus,2022,Sistem Informasi,aktif,Medan,2022-08-01
2230154,Duk Lestari,2022,Sistem Informasi,AKTIF,Semarang,2022-08-01
2230155,Guy Rahmawati,2022,Sistem Informasi,Cuti,Jakarta,2022-08-01
2230156,Eam Maulana,2022,Sistem Informasi,Cuti,Bandung,2022-08-01
2230157,Bek Saputra,2022,Sistem Informasi,Cuti,Jakarta,2022-08-01
2230158,Pen Putra,2022,Sistem Informasi,AKTIF,Jakarta,2022-08-01
2230159,Rar Ramadhan,2022,Sistem Informasi,do,Bandung,2022-08-01
2230160,Bug Nugroho,2022,Sistem Informasi,aktif,Makassar,2022-08-01
2230161,Gim Hidayat,2022,Sistem Informasi,AKTIF,Jakarta,2022-08-01
2230162,Nin Saputra,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230163,Ley Wulandari,2022,Sistem Informasi,do,Surabaya,2022-08-01
2230164,Tol Wulandari,2022,Sistem Informasi,Aktif,Surabaya,2022-08-01
2230165,Aor Sari,2022,Sistem Informasi,Cuti,Jakarta,2022-08-01
2230166,Iam Hidayat,2022,Sistem Informasi,Lulus,Kupang,2022-08-01
2230167,Iab Firdaus,2022,Sistem Informasi,aktif,Surabaya,2022-08-01
2230168,Iun Kusuma,2022,Sistem Informasi,aktif,Medan,2022-08-01
2230169,Rey Lestari,2022,Sistem Informasi,Cuti,Bandung,2022-08-01
2230170,Hay Maulana,2022,Sistem Informasi,AKTIF,Jakarta,2022-08-01
2230171,Jey Kusuma,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230172,Rey Hidayat,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230173,Mey Wijaya,2022,Sistem Informasi,cuti,Makassar,2022-08-01
2230174,Ceh Putra,2022,Sistem Informasi,do,,2022-08-01
2230175,Hut Nugroho,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230176,Rak Pratama,2022,Sistem Informasi,do,Makassar,2022-08-01
2230177,Fih Wijaya,2022,Sistem Informasi,Aktif,Bandung,2022-08-01
2230178,Kal Maulana,2022,Sistem Informasi,Lulus,Kupang,2022-08-01
2230179,Sah Rahmawati,2022,Sistem Informasi,aktif,Jakarta,2022-08-01
2230180,Aos Wijaya,2022,Sistem Informasi,do,Kupang,2022-08-01
2230181,Iop Hidayat,2022,Sistem Informasi,Lulus,Kupang,2022-08-01
2230182,Yos Firdaus,2022,Sistem Informasi,cuti,Jakarta,2022-08-01
2230183,Pem Saputra,2022,Sistem Informasi,AKTIF,Kupang,2022-08-01
2230184,Eod Anggraini,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230185,Aud Saputra,2022,Sistem Informasi,lulus,Surabaya,2022-08-01
2230186,Fes Sari,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230187,Eob Pratama,2022,Sistem Informasi,Lulus,Surabaya,2022-08-01
2230188,Hem Hidayat,2022,Sistem Informasi,aktif,Yogyakarta,2022-08-01
2230189,Yuh Wijaya,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230190,Dad Wulandari,2022,Sistem Informasi,do,Bandung,2022-08-01
2230191,Lek Sari,2022,Sistem Informasi,Lulus,Surabaya,2022-08-01
2230192,Lit Maulana,2022,Sistem Informasi,aktif,Surabaya,2022-08-01
2230193,Cog Putra,2022,Sistem Informasi,AKTIF,Bandung,2022-08-01
2230194,Sak Kusuma,2022,Sistem Informasi,cuti,Medan,2022-08-01
2230195,Teh Putra,2022,Sistem Informasi,Aktif,Kupang,2022-08-01
2230196,Dan Firdaus,2022,Sistem Informasi,cuti,Surabaya,2022-08-01
2230197,Pok Saputra,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230198,Koy Putra,2022,Sistem Informasi,cuti,Yogyakarta,2022-08-01
2230199,Tet Saputra,2022,Sistem Informasi,aktif,Kupang,2022-08-01
2230200,Beb Pratama,2022,Sistem Informasi,do,Surabaya,2022-08-01
2230201,Gey Wulandari,2022,Sistem Informasi,AKTIF,Makassar,2022-08-01
2230202,Tik Putra,2022,Sistem Informasi,do,Semarang,2022-08-01
2230203,Hob Wijaya,2022,Sistem Informasi,Aktif,Makassar,2022-08-01
2230204,Mow Sari,2022,Sistem Informasi,AKTIF,Makassar,2022-08-01
2230205,Ruh Sari,2022,Sistem Informasi,AKTIF,Bandung,2022-08-01
2230206,Mim Putra,,Sistem Informasi,do,Makassar,2022-08-01
2230207,Yer Lestari,2022,Sistem Informasi,Lulus,Medan,2022-08-01
2230208,Raw Firdaus,2022,Sistem Informasi,do,Bandung,2022-08-01
2230209,Feb Saputra,2022,Sistem Informasi,Lulus,Jakarta,2022-08-01
2230210,Iik Saputra,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230211,Ceb Pratama,2022,Sistem Informasi,do,Bandung,2022-08-01
2230212,Ged Saputra,2022,Sistem Informasi,AKTIF,Bandung,2022-08-01
2230213,Wom Firdaus,2022,Sistem Informasi,Lulus,Semarang,2022-08-01
2230214,Tig Maulana,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230215,Gok Nugroho,2022,Sistem Informasi,Aktif,Makassar,2022-08-01
2230216,Dol Kusuma,2022,Sistem Informasi,Cuti,Yogyakarta,2022-08-01
2230217,Ium Sari,2022,Sistem Informasi,do,Medan,2022-08-01
2230218,Yek Kusuma,2022,Sistem Informasi,lulus,Makassar,2022-08-01
2230219,Fem Kusuma,2022,Sistem Informasi,lulus,Bandung,2022-08-01
2230220,Wig Anggraini,2022,Sistem Informasi,lulus,Bandung,2022-08-01
2230221,Nir Lestari,2022,Sistem Informasi,Cuti,Makassar,2022-08-01
2230222,Maw Maulana,2022,Sistem Informasi,AKTIF,Medan,2022-08-01
2230223,Fag Maulana,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230224,Yow Putra,2022,Sistem Informasi,cuti,Medan,2022-08-01
2230225,Mop Ramadhan,2022,Sistem Informasi,do,Medan,2022-08-01
2230226,Wat Firdaus,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230227,Sob Kusuma,2022,Sistem Informasi,do,Medan,2022-08-01
2230228,Fok Rahmawati,2022,Sistem Informasi,aktif,Kupang,2022-08-01
2230229,Jom Nugroho,2022,Sistem Informasi,cuti,Kupang,2022-08-01
2230230,Iib Wulandari,2022,Sistem Informasi,Aktif,Semarang,2022-08-01
2230231,Cut Ramadhan,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230232,Eah Wijaya,2022,Sistem Informasi,Aktif,Jakarta,2022-08-01
2230233,Yey Sari,2022,Sistem Informasi,do,Kupang,2022-08-01
2230234,Kol Putra,2022,Sistem Informasi,lulus,Makassar,2022-08-01
2230235,Bow Ramadhan,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230236,Sal Anggraini,2022,Sistem Informasi,aktif,Yogyakarta,2022-08-01
2230237,Hom Wulandari,2022,Sistem Informasi,do,Semarang,2022-08-01
2230238,Jun Pratama,2022,Sistem Informasi,Aktif,Medan,2022-08-01
2230239,Gop Wulandari,2022,Sistem Informasi,cuti,Semarang,2022-08-01
2230240,Aig Nugroho,2022,Sistem Informasi,AKTIF,Medan,2022-08-01
2230241,Sus Putra,2022,Sistem Informasi,cuti,Jakarta,2022-08-01
2230242,Ies Maulana,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230243,Dad Hidayat,2022,Sistem Informasi,Cuti,Semarang,2022-08-01
2230244,Ket Lestari,2022,Sistem Informasi,AKTIF,Surabaya,2022-08-01
2230245,Dir Wijaya,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230246,Nay Maulana,2022,Sistem Informasi,lulus,Surabaya,2022-08-01
2230247,Tig Rahmawati,2022,Sistem Informasi,AKTIF,Semarang,2022-08-01
2230248,Had Rahmawati,2022,Sistem Informasi,aktif,Bandung,2022-08-01
2230249,Peg Saputra,2022,Sistem Informasi,Lulus,Jakarta,2022-08-01
2230250,Aak Rahmawati,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230251,Tim Putra,2022,Sistem Informasi,lulus,Medan,2022-08-01
2230252,Jib Firdaus,2022,Sistem Informasi,Aktif,Medan,2022-08-01
2230253,Fed Nugroho,2022,Sistem Informasi,do,Kupang,2022-08-01
2230254,Kol Lestari,2022,Sistem Informasi,aktif,Makassar,2022-08-01
2230255,Ruh Maulana,2022,Sistem Informasi,Lulus,Yogyakarta,2022-08-01
2230256,Pun Firdaus,2022,Sistem Informasi,do,Bandung,2022-08-01
2230257,Wot Saputra,2022,Sistem Informasi,Lulus,Bandung,2022-08-01
2230258,Tuk Ramadhan,2022,Sistem Informasi,Cuti,Bandung,2022-08-01
2230259,Ral Hidayat,2022,Sistem Informasi,cuti,Yogyakarta,2022-08-01
2230260,Eam Maulana,2022,Sistem Informasi,Aktif,Yogyakarta,2022-08-01
2230261,Jes Anggraini,2022,Sistem Informasi,Cuti,Yogyakarta,2022-08-01
2230262,Kug Ramadhan,2022,Sistem Informasi,do,Medan,2022-08-01
2230263,Eom Saputra,2022,Sistem Informasi,Lulus,Jakarta,2022-08-01
2230264,Iuh Anggraini,2022,Sistem Informasi,AKTIF,Yogyakarta,2022-08-01
2230265,Yek Firdaus,2022,Sistem Informasi,Aktif,Kupang,2022-08-01
2230266,Waw Firdaus,2022,Sistem Informasi,do,Medan,2022-08-01
2230267,Suy Wulandari,2022,Sistem Informasi,lulus,Yogyakarta,2022-08-01
2230268,Jiw Wulandari,2022,Sistem Informasi,cuti,Surabaya,2022-08-01
2230269,Mew Nugroho,2022,Sistem Informasi,cuti,Surabaya,2022-08-01
2230270,Yuk Nugroho,2022,Sistem Informasi,do,Surabaya,2022-08-01
2230271,Nir Maulana,2022,Sistem Informasi,do,Semarang,2022-08-01
2230272,Iek Pratama,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230273,Has Sari,2022,Sistem Informasi,AKTIF,Semarang,2022-08-01
2230274,Sey Saputra,2022,Sistem Informasi,cuti,Yogyakarta,2022-08-01
2230275,Riy Nugroho,2022,Sistem Informasi,cuti,Semarang,2022-08-01
2230276,Bam Rahmawati,2022,Sistem Informasi,lulus,Surabaya,2022-08-01
2230277,Dab Firdaus,,Sistem Informasi,Lulus,Bandung,2022-08-01
2230278,Wey Wijaya,2022,Sistem Informasi,lulus,Jakarta,2022-08-01
2230279,Mip Putra,2022,Sistem Informasi,Lulus,Kupang,2022-08-01
2230280,Big Wijaya,2022,Sistem Informasi,Lulus,Makassar,2022-08-01
2230281,Bid Hidayat,2022,Sistem Informasi,Lulus,,2022-08-01
2230282,Pig Maulana,2022,Sistem Informasi,cuti,Bandung,2022-08-01
2230283,Eas Firdaus,2022,Sistem Informasi,cuti,Medan,2022-08-01
2230284,Fah Wijaya,2022,Sistem Informasi,do,Jakarta,2022-08-01
2230285,Rap Putra,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230286,Fug Wijaya,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230287,Aus Sari,2022,Sistem Informasi,Cuti,Makassar,2022-08-01
2230288,Gut Nugroho,2022,Sistem Informasi,Cuti,Medan,2022-08-01
2230289,Tew Maulana,2022,Sistem Informasi,Cuti,Surabaya,2022-08-01
2230290,Bew Pratama,2022,Sistem Informasi,do,Yogyakarta,2022-08-01
2230291,Feh Saputra,2022,Sistem Informasi,Aktif,Kupang,2022-08-01
2230292,Rak Wulandari,2022,Sistem Informasi,aktif,Surabaya,2022-08-01
2230293,Fir Pratama,2022,Sistem Informasi,Cuti,Kupang,2022-08-01
2230294,Gan Rahmawati,2022,Sistem Informasi,Aktif,Bandung,2022-08-01
2230295,Eon Kusuma,2022,Sistem Informasi,AKTIF,Surabaya,2022-08-01
2230296,Job Saputra,2022,Sistem Informasi,cuti,Jakarta,2022-08-01
2230297,War Maulana,2022,Sistem Informasi,Cuti,Yogyakarta,2022-08-01
2230298,Duh Wijaya,2022,Sistem Informasi,lulus,Semarang,2022-08-01
2230299,Sar Anggraini,2022,Sistem Informasi,cuti,Surabaya,2022-08-01
2230300,Deg Putra,2022,Sistem Informasi,Aktif,Kupang,2022-08-01
2330001,Wod Wulandari,2023,Sistem Informasi,Lulus,Yogyakarta,2023-08-01
2330002,Iuh Kusuma,2023,Sistem Informasi,cuti,Medan,2023-08-01
2330003,Eol Ramadhan,2023,Sistem Informasi,cuti,Bandung,2023-08-01
2330004,Nay Sari,2023,Sistem Informasi,AKTIF,Bandung,2023-08-01
2330005,Iiw Wulandari,2023,Sistem Informasi,AKTIF,Kupang,2023-08-01
2330006,Ian Anggraini,2023,Sistem Informasi,Aktif,Surabaya,2023-08-01
2330007,Bok Wulandari,2023,Sistem Informasi,lulus,Jakarta,2023-08-01
2330008,Yih Nugroho,2023,Sistem Informasi,aktif,Semarang,2023-08-01
2330009,Ked Sari,2023,Sistem Informasi,lulus,Makassar,2023-08-01
2330010,Niy Sari,2023,Sistem Informasi,aktif,Yogyakarta,2023-08-01
2330011,Bit Kusuma,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330012,Nal Kusuma,2023,Sistem Informasi,Aktif,Kupang,2023-08-01
2330013,Meb Anggraini,2023,Sistem Informasi,Lulus,Medan,2023-08-01
2330014,Nih Saputra,2023,Sistem Informasi,Aktif,Semarang,2023-08-01
2330015,Yug Saputra,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330016,Tuh Rahmawati,2023,Sistem Informasi,aktif,Makassar,2023-08-01
2330017,Fen Saputra,2023,Sistem Informasi,Lulus,Makassar,2023-08-01
2330018,Bot Maulana,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330019,Dow Wulandari,2023,Sistem Informasi,cuti,Makassar,2023-08-01
2330020,Cup Kusuma,2023,Sistem Informasi,Aktif,Jakarta,2023-08-01
2330021,Kum Anggraini,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330022,Dom Putra,2023,Sistem Informasi,Aktif,Kupang,2023-08-01
2330023,Bud Anggraini,2023,Sistem Informasi,aktif,Bandung,2023-08-01
2330024,Cob Hidayat,2023,Sistem Informasi,Cuti,Bandung,2023-08-01
2330025,Sot Firdaus,2023,Sistem Informasi,cuti,Makassar,2023-08-01
2330026,Lad Firdaus,2023,Sistem Informasi,Lulus,Jakarta,2023-08-01
2330027,Gom Maulana,2023,Sistem Informasi,AKTIF,Surabaya,2023-08-01
2330028,Sap Sari,2023,Sistem Informasi,aktif,Jakarta,2023-08-01
2330029,Luy Sari,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330030,Sog Kusuma,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330031,Ior Rahmawati,2023,Sistem Informasi,Lulus,,2023-08-01
2330032,Rep Sari,2023,Sistem Informasi,Aktif,Makassar,2023-08-01
2330033,Nir Kusuma,2023,Sistem Informasi,lulus,Medan,2023-08-01
2330034,Aig Hidayat,2023,Sistem Informasi,Lulus,Jakarta,2023-08-01
2330035,Jay Sari,2023,Sistem Informasi,do,Medan,2023-08-01
2330036,Hiw Firdaus,2023,Sistem Informasi,Cuti,Bandung,2023-08-01
2330037,Fip Ramadhan,2023,Sistem Informasi,Cuti,,2023-08-01
2330038,Cir Firdaus,2023,Sistem Informasi,Lulus,Jakarta,2023-08-01
2330039,Ram Firdaus,2023,Sistem Informasi,Lulus,Makassar,2023-08-01
2330040,Hig Pratama,2023,Sistem Informasi,cuti,Jakarta,2023-08-01
2330041,Juw Firdaus,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330042,Sug Kusuma,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330043,Pip Putra,2023,Sistem Informasi,aktif,Medan,2023-08-01
2330044,Beb Maulana,2023,Sistem Informasi,aktif,Jakarta,2023-08-01
2330045,Kuy Anggraini,2023,Sistem Informasi,do,Kupang,2023-08-01
2330046,Heh Anggraini,2023,Sistem Informasi,Lulus,Semarang,2023-08-01
2330047,Kur Putra,2023,Sistem Informasi,do,Kupang,2023-08-01
2330048,Hor Firdaus,2023,Sistem Informasi,lulus,Jakarta,2023-08-01
2330049,Pok Anggraini,,Sistem Informasi,cuti,Semarang,2023-08-01
2330050,Fop Saputra,2023,Sistem Informasi,Cuti,Jakarta,2023-08-01
2330051,Mun Kusuma,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330052,Bey Hidayat,2023,Sistem Informasi,do,,2023-08-01
2330053,Rub Firdaus,2023,Sistem Informasi,AKTIF,Jakarta,2023-08-01
2330054,Bok Wulandari,2023,Sistem Informasi,do,Semarang,2023-08-01
2330055,Yum Ramadhan,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330056,Hod Ramadhan,2023,Sistem Informasi,lulus,Yogyakarta,2023-08-01
2330057,Won Maulana,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330058,Par Hidayat,2023,Sistem Informasi,Lulus,Bandung,2023-08-01
2330059,Bin Wijaya,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330060,Toy Saputra,2023,Sistem Informasi,Lulus,Surabaya,2023-08-01
2330061,Dab Ramadhan,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330062,His Rahmawati,2023,Sistem Informasi,cuti,Bandung,2023-08-01
2330063,Cim Nugroho,2023,Sistem Informasi,AKTIF,Kupang,2023-08-01
2330064,Mip Saputra,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330065,Pum Putra,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330066,Wil Pratama,2023,Sistem Informasi,AKTIF,Kupang,2023-08-01
2330067,Hab Saputra,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330068,Cih Wulandari,2023,Sistem Informasi,cuti,Semarang,2023-08-01
2330069,Bat Wulandari,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330070,Sob Rahmawati,2023,Sistem Informasi,Aktif,Medan,2023-08-01
2330071,Aah Nugroho,2023,Sistem Informasi,do,Jakarta,2023-08-01
2330072,Aas Sari,2023,Sistem Informasi,Aktif,Semarang,2023-08-01
2330073,Bol Wijaya,2023,Sistem Informasi,AKTIF,Surabaya,2023-08-01
2330074,Sal Maulana,2023,Sistem Informasi,Aktif,Makassar,2023-08-01
2330075,Moh Putra,2023,Sistem Informasi,Aktif,Semarang,2023-08-01
2330076,Aon Firdaus,2023,Sistem Informasi,lulus,Yogyakarta,2023-08-01
2330077,Fuh Hidayat,2023,Sistem Informasi,Cuti,Surabaya,2023-08-01
